Gene Symbol	6d-average	7d-average	8d-average
Zm00001d018254	103.8477804	526.4691797	4.857227283
Zm00001d018255	0.715189894	1.455898193	1.023996496
Zm00001d018260	0.205943934	0.357928219	1.171169766
Zm00001d018261	1.003853634	0.456339034	0.65004578
Zm00001d018265	1.506250178	0.41061607	0.215513159
Zm00001d018282	20.32130474	27.53229612	4.634071311
Zm00001d018284	0.151213967	0.180174909	0.675697411
Zm00001d018292	1.438609638	2.034820304	0.665392999
Zm00001d018297	12.92546434	18.18000501	7.861878794
Zm00001d018305	58.75675989	53.12936154	107.6508679
Zm00001d018306	0.504607497	0.567757643	0.138288038
Zm00001d018322	17.06113553	11.36337431	7.8549575
Zm00001d018334	10.20178023	8.848460256	21.07083564
Zm00001d018336	0.270586576	1.638846901	0.583637957
Zm00001d018340	22.11536241	38.58113574	18.13979423
Zm00001d018352	0.417949024	0.824931848	0.945352195
Zm00001d018356	0.657289047	1.078562509	1.882185
Zm00001d018358	0.367092363	0.452287126	1.541015843
Zm00001d018364	0.072193169	0.326430377	0.124872886
Zm00001d018369	0.908200153	2.13999148	1.743990425
Zm00001d018372	2.257767382	5.494101741	1.117632339
Zm00001d018374	1.411977131	3.275272202	5.985976867
Zm00001d018380	2.569408194	4.035508149	13.36127069
Zm00001d018386	109.7593978	77.028237	216.6575532
Zm00001d018393	2.330678191	6.179869136	1.981374383
Zm00001d018404	97.80499916	26.12360872	8.921590827
Zm00001d018407	3.508745965	4.307541966	1.192225581
Zm00001d018412	5.862213031	4.735609102	9.54813369
Zm00001d018414	0.937021826	0.430171208	2.854303757
Zm00001d018428	1.650614728	2.61054258	4.024543368
Zm00001d018430	0.444559744	1.225596213	0.357820385
Zm00001d001760	0.709828533	1.314472868	1.824024188
Zm00001d018445	0.353371743	0.956044777	10.88743106
Zm00001d018459	74.29614732	23.58473086	35.03856323
ENSRNA049478017	0.28192326	0.248792027	0.619257878
Zm00001d018467	0.262950215	0.510304994	0.610676897
Zm00001d018472	12.21157036	14.7068376	6.563268007
Zm00001d018473	61.19169442	70.06066844	28.17819596
Zm00001d018474	3.107625707	1.079832127	0.209802412
Zm00001d018491	1.516162853	1.883013311	0.36208008
Zm00001d018499	16.20936131	14.24493398	30.14121954
Zm00001d018513	2.08762526	3.218758516	1.040073248
Zm00001d018529	20.29370442	36.29835322	12.87720966
Zm00001d018543	0.126901349	0.559653828	0.360388521
Zm00001d018552	33.43105232	40.20897497	19.31815336
Zm00001d018560	26.55103798	31.90147397	62.73264106
Zm00001d018562	27.53393599	34.94089203	61.07452557
Zm00001d018565	29.11897728	37.69715553	73.41956868
Zm00001d018574	11.90157011	9.134370923	5.712847652
Zm00001d018595	25.89388884	29.49667752	14.61268871
Zm00001d018599	6.166346891	8.974451624	4.458712298
Zm00001d018603	0.133750765	0.403716528	0.286787025
Zm00001d018615	0.36781526	0.095989216	0.675665539
Zm00001d018621	0.533558578	0.940476201	1.129502975
Zm00001d018622	4.155507059	6.58659859	3.159016301
Zm00001d018625	58.51550527	67.42511914	22.26561195
Zm00001d018627	7.583026531	5.438084	0.587050796
Zm00001d018629	0.094251259	0.61831075	0.118045056
Zm00001d018631	1.835989941	3.167348773	1.06883562
Zm00001d018641	72.3365516	45.56635996	102.5649004
Zm00001d018656	1.402938549	2.115606199	0.905168328
Zm00001d018660	3.038386862	3.994489202	0.719534623
Zm00001d018661	4.241336328	3.700408739	1.998474753
Zm00001d018674	0.611791117	0.475468135	0.18786787
Zm00001d018691	1.836756413	2.612594997	0.814559927
Zm00001d018699	4.194200462	6.86192306	1.392725491
Zm00001d018712	0.868635286	0.686288813	0.385767773
Zm00001d018713	1.450710165	1.144471173	3.284338328
Zm00001d018717	0.11477772	0.445739783	0.086380579
Zm00001d018719	5.473170199	13.2438053	10.45075559
Zm00001d018725	4.578117648	4.431264607	9.003162652
Zm00001d018727	321.6079626	251.6206138	83.82777994
Zm00001d018750	0.932470511	2.943372627	0.228928312
Zm00001d018752	59.02361515	61.57742211	155.6864877
Zm00001d018771	1.411147927	0.870933175	5.432011881
ENSRNA049476247	0.965141073	0.548415524	1.222502749
Zm00001d018780	0.94384814	0.437496787	4.611105137
Zm00001d018803	1.476554412	1.718628487	6.023864976
Zm00001d018809	40.9065288	142.7538934	63.74415256
Zm00001d018813	6.80253383	8.874571228	2.771974238
Zm00001d018819	0.943849454	2.254883724	0.444743569
Zm00001d018822	3.425854491	14.02340034	7.811547722
Zm00001d018825	0.9393404	3.06915554	2.160995242
Zm00001d018830	2.833802891	3.195638289	1.224130565
Zm00001d018837	656.0625243	262.7431084	375.2589129
Zm00001d018838	0.14589618	0.529860131	0.853835345
Zm00001d018839	2.357336428	2.95945413	0.291923296
Zm00001d018857	12.46403357	28.17442757	19.88582974
ENSRNA049476322	1.520564287	0.611124353	1.615943056
Zm00001d018895	0.531961587	0.780708502	1.857139718
Zm00001d018901	1.268313691	1.66878827	11.72463336
Zm00001d018902	11.86054029	14.29784334	6.760323207
Zm00001d018917	0.210560609	0.798198804	0.933115716
Zm00001d018930	8.253182577	9.060636807	3.085529977
Zm00001d018931	0.50235297	1.240960262	0.275125024
Zm00001d018950	4.010227471	3.910451182	0.585057138
Zm00001d018951	70.31040207	22.6762217	10.71605721
Zm00001d018954	0.222640664	0.049914053	0.283946512
Zm00001d018962	13.02811448	23.03120226	11.46252362
Zm00001d018966	3.631840684	3.173674607	0.75525016
Zm00001d018973	70.03393596	58.42574769	33.29509156
Zm00001d018983	0.569929463	0.725603616	0.345281808
Zm00001d019001	3.802903103	5.299593202	2.534924251
Zm00001d019005	2.261003623	0.433092679	0.890061616
Zm00001d019019	126.4395993	34.52815034	33.34756195
Zm00001d019027	15.61066425	6.501933933	2.92026459
Zm00001d019029	8.941716862	2.53012194	1.296072372
Zm00001d019030	160.2151247	49.51080835	56.43359377
Zm00001d019032	31.11532531	180.7052259	0.763769549
Zm00001d019033	34.28143483	233.8827639	1.232775289
Zm00001d019035	0.186949102	164.6244175	6.438282102
Zm00001d019036	26.07850021	40.27898256	17.99640981
Zm00001d019049	0.8966687	2.323366224	1.243622307
Zm00001d019060	3.306633077	8.446095674	10.27920713
Zm00001d019067	1.162068211	6.94881328	0.073842002
Zm00001d019078	0.883122377	2.208021834	4.865142475
Zm00001d019086	64.29001538	41.83269568	84.63448801
Zm00001d019089	23.10258336	22.63691146	2.968214454
Zm00001d019092	1.56242594	1.802309744	9.089579405
Zm00001d019101	45.32610377	69.69042826	3.109279262
Zm00001d019117	0.135260607	0.822944776	1.141707582
Zm00001d019118	0.408058136	0.127061021	0.315308891
Zm00001d019145	2.742549529	3.168331536	6.284312874
Zm00001d001100	1.404342085	0.380470173	0.517468489
Zm00001d019155	1.931070405	53.09229905	250.8833764
Zm00001d019156	3.215509123	86.08828248	419.4403401
Zm00001d019163	10.56718714	19.67225273	3.680766191
Zm00001d019165	1.864874346	3.828387178	3.618228362
Zm00001d019184	2.171789548	2.057001568	5.094643113
Zm00001d019207	16.91973582	20.88052008	10.36767483
Zm00001d019212	0.085870214	0.254048206	0.124872886
Zm00001d019214	14.58378079	27.08780504	3.85347377
Zm00001d019216	39.86958015	71.84187892	28.90131217
Zm00001d019220	13.99672411	17.04897616	8.31499471
Zm00001d019228	46.39939571	42.16866085	87.09840043
Zm00001d019230	6.001239323	6.986145574	12.06882194
Zm00001d019243	0.16184954	0.126634985	0.937166776
Zm00001d019258	0.458215002	0.119096388	0.091516849
Zm00001d019260	0.104865045	0.249783281	0.139405121
Zm00001d019265	621.6421109	729.8801863	1285.264919
Zm00001d019267	0.674136972	0.195178266	0.481242218
Zm00001d001110	0.418715496	0.904148216	0.659682251
Zm00001d019294	35.11893382	16.50394801	6.995838842
Zm00001d019304	2.317902284	1.286174861	0.967922806
Zm00001d019324	41.41332546	137.2623054	1.294925569
Zm00001d019336	5.183038876	3.586147058	0.2257857
Zm00001d019349	2.304267498	3.483405973	4.928324387
Zm00001d019350	2.948688232	0.963018156	0.362382179
Zm00001d019370	6.071304743	9.329328316	3.56831456
Zm00001d019377	1.693899076	0.810002327	1.330275264
Zm00001d019380	1.427930491	1.404279995	0.642581881
Zm00001d019446	0.332867069	1.244364624	2.531415796
Zm00001d019453	174.0831639	291.5742606	38.5630486
Zm00001d001120	0.734162938	0.119096388	2.007693955
Zm00001d019463	0.199094518	0.207333989	4.178114882
Zm00001d019504	6.283422713	17.22897792	5.420288287
Zm00001d019513	1.648338414	0.968487354	2.041258626
Zm00001d019534	7.631522359	28.04188885	4.571497899
Zm00001d019552	370.1227713	454.4116772	119.7710315
Zm00001d019555	1.794892131	4.073983934	1.237577589
Zm00001d019563	32.6209048	52.13263304	218.1384821
Zm00001d019588	5.338190195	1.54883981	0.822838809
Zm00001d019590	0.371665464	0.318326562	0.149375563
Zm00001d019593	2.75335677	4.428660027	5.76194647
Zm00001d019597	17.55152527	13.9047653	32.824808
Zm00001d019598	0.405825396	0.180174909	0.283978384
Zm00001d019605	3.093095042	6.869100966	2.113232305
Zm00001d019629	1.616518843	3.291214523	2.202451246
Zm00001d019641	7.349682305	10.07597363	3.934656486
Zm00001d019648	25.1315875	18.07192542	40.56912275
Zm00001d019670	14.27475096	26.81237079	77.54820503
Zm00001d019678	0.304746508	0.906843615	0.341837097
Zm00001d019696	2.805813051	3.208085429	8.034450872
Zm00001d019698	1.446925322	4.478852443	2.654503659
Zm00001d019750	489.7857627	560.1219477	272.7265045
Zm00001d019757	0.303193091	0.79116008	0.691712571
Zm00001d019759	1.39521504	3.6850362	0.930004976
Zm00001d019760	0.427096542	0.206555753	0.16022258
Zm00001d019775	3.096007106	1.565964857	3.164874091
Zm00001d019850	1.745652932	4.718614746	1.329334945
Zm00001d019858	0.16184954	0.09556318	0.197597805
Zm00001d019887	2.940263612	1.244290787	3.284578834
Zm00001d019898	1.204501568	1.700990512	2.532658214
Zm00001d019925	0.221174395	0.75375395	0.240317935
Zm00001d001165	0.76302687	0.879897553	0.428551647
Zm00001d019957	32.1214857	36.23202701	7.661391199
Zm00001d019961	0.2659699	0.141851361	0.350418079
Zm00001d019980	1.236364713	0.939910983	2.232843585
Zm00001d019981	1.852728931	0.870941666	0.326698514
Zm00001d020002	0.24391181	0.691405811	0.112334309
Zm00001d020013	14.42508034	16.63662983	29.9514718
Zm00001d001169	0.326017653	0.292797791	0.091516849
Zm00001d020054	1.035015668	2.513136074	0.471239905
Zm00001d020057	33.43130588	22.48549063	111.8222795
Zm00001d020073	0.291069463	0.233575651	0.073842002
Zm00001d020112	2.072371697	1.22823083	0.933388095
Zm00001d020133	0.085870214	0.407203217	0.387157234
Zm00001d020134	0.352563012	3.801371844	0.352109638
Zm00001d020137	19.41944371	11.68705244	4.388764149
Zm00001d020140	9.107503754	16.36873481	7.25676345
Zm00001d020170	18.74133108	29.54767955	37.76530297
Zm00001d020175	193.3100317	141.9810123	299.5239676
Zm00001d020187	0.777383239	1.258450564	0.493206318
Zm00001d020225	12.60012732	16.14836299	5.204807
Zm00001d020233	2.688586034	6.795784396	3.542424574
Zm00001d020250	0.528918801	0.906917451	0.180465563
Zm00001d020257	30.21544424	17.49830714	66.30383817
Zm00001d020268	2.007750842	7.435989555	9.257538262
Zm00001d020277	3.039941593	5.035080363	2.169784858
Zm00001d020306	0.791103858	0.440483604	0.135719903
Zm00001d020332	2.548858632	3.553718744	1.724864525
Zm00001d020343	6.170304715	5.047588285	12.38880565
Zm00001d020345	12.26730251	11.29690043	31.24061487
Zm00001d020348	1.959147393	2.163172489	4.752629252
Zm00001d020380	2.84599188	5.173371198	2.312123956
Zm00001d020392	18.82504781	55.14279644	14.19087574
Zm00001d020402	22.81051434	101.3127101	18.06609927
Zm00001d020403	7.853524644	2.728500042	2.691972347
Zm00001d020418	18.21879235	7.599826144	4.406355697
Zm00001d020420	3.697228011	2.780827202	1.395263906
Zm00001d020429	15.46594587	18.42038089	7.884773211
Zm00001d020437	0.106396675	0.218572293	0.252856512
ENSRNA049453693	1.803424371	0.920708046	3.601702469
ENSRNA049453717	1.012956263	0.712808839	2.166497354
Zm00001d020445	0.848897084	1.378546697	1.890640646
Zm00001d020470	28.15259436	30.2469716	7.219503396
Zm00001d020492	6.406516118	8.985702983	3.259084411
Zm00001d020495	0.053198337	0.620306313	0.63808168
Zm00001d020497	2.532205476	3.981468353	0.634605097
Zm00001d020512	0.747774622	1.565464985	2.386874405
Zm00001d020521	0.619407005	0.261799821	0.59333602
Zm00001d020530	8.893071154	24.91528459	34.99423132
Zm00001d020531	0.557805835	0.2913805	0.16022258
Zm00001d020551	0.53347143	0.453065362	0.233490105
Zm00001d020560	2.681757091	6.141967696	17.54310266
Zm00001d020572	1.343591906	2.749259451	1.666337871
Zm00001d020583	3.949584913	3.98587246	1.206247082
Zm00001d020592	249.1032948	1331.577579	6459.270541
Zm00001d020595	12.82878557	17.99528681	35.80160558
Zm00001d020602	14.83519823	20.9022452	30.40248613
Zm00001d020606	0.936342502	0.448022201	0.388576415
Zm00001d020610	14.78684231	15.27632093	2.162686801
Zm00001d020616	0.133750765	0.737120284	0.266271665
Zm00001d020631	1.743268997	2.7649757	1.302357596
Zm00001d020636	24.3146625	27.26294921	3.831779734
Zm00001d020638	1.071517275	2.160677053	0.2138216
Zm00001d020661	0.25531254	0.488049893	0.2377498
Zm00001d020673	2.09906825	4.750091042	0.259141736
Zm00001d020674	0.313063506	1.084888343	0.097227596
Zm00001d020685	0.538109892	3.236596454	6.42467787
Zm00001d020691	0.880846063	0.511017884	3.168893279
Zm00001d020692	1.677926559	5.466947225	1.785802108
Zm00001d020703	2.162750965	2.185201516	0.689080692
Zm00001d020707	0.758431982	1.994653429	6.397783821
Zm00001d020711	0.523580542	1.964146842	0.631494357
Zm00001d020713	1.845113043	1.735188316	0.583272115
Zm00001d020726	0.664180722	0.460390941	1.53923082
Zm00001d020736	13.03275558	14.34853563	53.75734974
Zm00001d020740	7.854992227	1.812774376	1.49542548
Zm00001d020752	1.404297197	8.354519056	39.38016511
Zm00001d020755	2.031404608	1.032978728	12.97284933
Zm00001d020761	0.193776731	0.384309063	0.159648103
Zm00001d020772	7.055507323	14.20139278	7.027137477
Zm00001d020774	1.750138886	3.208806811	5.415390372
Zm00001d020780	1.813908749	5.424137242	0.289689131
Zm00001d020799	5.692683557	12.67413442	12.26678344
Zm00001d020804	6.279460945	11.7057209	17.28915879
Zm00001d020808	12.12906316	24.3942366	3.046556657
Zm00001d020822	0.12007372	0.385087299	0.275125024
Zm00001d020837	1.484936772	2.042924119	0.597897814
Zm00001d020839	0.532748532	1.966842241	0.740686053
Zm00001d020867	24.41984383	85.77175145	92.72057163
Zm00001d020871	5.070577101	7.031564064	3.284483219
Zm00001d020872	6.977997683	9.626255778	3.772710475
Zm00001d020881	0.140578394	0.415733068	0.737575313
Zm00001d020892	1.351226952	1.770172847	0.67086324
Zm00001d001230	0.181653103	0.576639694	0.056167154
Zm00001d020905	1.209797567	0.296071462	0.598680926
Zm00001d020910	5.230725973	3.195933634	30.05343581
Zm00001d020915	0.205943934	0.745510953	0.483778482
Zm00001d020925	1.398342346	2.483277032	0.928281545
Zm00001d020927	0.906624949	1.882091329	1.197727693
Zm00001d020931	17.74739012	16.25075188	7.658757169
Zm00001d020937	0.20749735	0.099615087	0.073842002
Zm00001d020953	0.481848296	1.92837102	0.436464687
Zm00001d020954	5.831946877	21.36586537	15.10060155
Zm00001d020957	7.875368808	11.36174857	2.346535483
Zm00001d020968	8.147527958	14.13133226	2.27130402
Zm00001d020969	5.979374687	7.557011597	12.02483554
Zm00001d020976	1.777516077	3.326690436	3.989915193
Zm00001d020977	0.587392665	1.828395242	2.01337283
Zm00001d020984	39.08064104	130.4897607	102.010025
Zm00001d020985	5.641869155	6.353105266	1.315200423
Zm00001d020986	88.17165168	91.00175004	37.21131412
Zm00001d021006	16.90673941	34.71715501	15.94487434
Zm00001d021038	0.647482678	0.711165476	0.154511833
Zm00001d021056	1.783642595	3.714407788	1.472852717
Zm00001d021058	0.591264656	0.648669665	1.93611799
Zm00001d021062	0.400507609	0.672415892	1.061705691
Zm00001d021064	1.526669018	3.982341971	2.601302353
Zm00001d021069	0.25531254	0.663394659	0.421117468
Zm00001d021140	27.11268405	28.22746762	11.89596517
Zm00001d021173	4.645737715	3.731259036	9.610094891
Zm00001d021197	14.85512989	29.33508875	3.901383749
Zm00001d021205	10.02693034	10.83526213	3.34246942
Zm00001d021207	3.402436438	4.284270139	1.010883442
Zm00001d021208	12.801553	21.5819037	7.142218835
Zm00001d021216	9.546152221	7.8197334	16.24500046
Zm00001d021231	13.27457455	12.90921425	40.48697214
Zm00001d021236	14.0541404	12.0776782	4.571797847
Zm00001d021242	1.006982254	0.8525908	0.251739429
Zm00001d021246	0.281200362	0.792085989	0.688538087
Zm00001d021250	2.210695563	1.764064595	0.862782169
Zm00001d021254	2.587636554	3.312186951	1.41928557
Zm00001d021266	4.505069544	6.34641025	1.171773963
Zm00001d021268	7.713690936	6.157718545	2.622630547
Zm00001d021273	11.80046812	6.029722488	12.42010643
Zm00001d021278	2.121084081	10.30709694	3.174238184
Zm00001d021279	2.138567755	1.028713802	4.349154759
Zm00001d021283	12.64296937	7.516836231	3.610013223
Zm00001d021285	0.342757957	0.969778517	0.257450177
Zm00001d021289	18.60194701	11.55898318	33.0199767
Zm00001d021296	3.555183349	7.421572961	3.251682104
Zm00001d021298	179.0429145	181.8811372	50.85780914
Zm00001d001243	0.155808855	0.633666307	0.157079968
Zm00001d021310	21.21803748	17.14266141	8.042948554
Zm00001d021316	10.46019172	9.839128237	2.862342133
Zm00001d021321	12.03772003	4.29466879	2.161871817
Zm00001d021340	0.454472419	0.21060766	0.143998786
Zm00001d021367	1.280524468	0.514643755	0.679382629
Zm00001d021368	3.106815661	1.853506468	5.047056939
Zm00001d021370	3.659390858	6.185655861	1.157482235
Zm00001d021403	138.036225	148.5720353	71.0015861
Zm00001d021410	7.858075959	10.75485847	4.294563993
Zm00001d021415	2.608356469	0.885871187	0.284520989
Zm00001d021418	22.6347376	46.74294578	34.75389167
Zm00001d021420	4.760535908	10.54313343	8.050142226
Zm00001d001250	0.350330271	0.453778253	0.185601833
Zm00001d021442	0.094229472	0.284767812	0.674788964
Zm00001d021444	0.598772923	0.199869228	0.708238464
Zm00001d021450	2.33451318	1.178881996	1.003846977
Zm00001d021459	0.507648969	0.801685494	0.116594003
Zm00001d001256	0.463511001	0.959744484	0.316185466
Zm00001d021487	2.567876565	1.881443784	0.525204766
Zm00001d021491	0.537257587	0.716934583	0.265186454
Zm00001d021492	2.09753662	2.502880533	1.241262807
Zm00001d021494	2.93032915	2.776631549	1.404419364
Zm00001d021506	9.302466151	16.34000621	20.20157193
Zm00001d021515	0.74849752	1.601162407	2.511779163
Zm00001d021535	1.092830681	3.175744006	0.955592863
Zm00001d021540	1.957766958	2.706392614	0.715849406
Zm00001d021544	7.514445223	5.820110645	13.24977092
Zm00001d021562	4.809162459	8.647082283	9.870836874
Zm00001d021569	0.144386338	0.813628198	0.36890791
Zm00001d021572	0.354180475	0.802250712	0.503270224
