Gene Symbol	SPOT	Profile	6d-average	7d-average	8d-average
Zm00001d027130	26605	3	0	1.07	-1.19
Zm00001d046380	26607	2	0	-2.18	0.51
Zm00001d027131	26609	3	0	3.13	-3.77
Zm00001d046383	26610	7	0	0.7	1.71
Zm00001d046385	26611	5	0	0.84	-0.56
Zm00001d046390	26613	0	0	-0.82	-2.74
Zm00001d046391	26614	1	0	-7.27	-7.27
Zm00001d046394	26616	3	0	0.87	-1.31
Zm00001d046397	26619	6	0	8.76	8.91
Zm00001d046402	26622	3	0	-0.17	-2.51
Zm00001d046404	26623	6	0	1.88	1.62
Zm00001d046407	26626	2	0	-7.17	-0.91
Zm00001d046416	26627	4	0	0	7.48
Zm00001d027133	26628	1	0	-5.24	-5.24
Zm00001d046421	26630	5	0	3.02	-0.7
Zm00001d046422	26631	5	0	2.07	0.79
ENSRNA049463047	26632	6	0	6.03	6.26
ENSRNA049463067	26633	2	0	-3.77	2.32
ENSRNA049463085	26634	4	0	0.17	1.75
ENSRNA049463024	26635	4	0	0.33	2.24
Zm00001d046438	26637	4	0	0.13	1.5
Zm00001d046440	26638	3	0	0.65	-1.3
Zm00001d046455	26646	3	0	-0.1	-1.05
Zm00001d046457	26648	2	0	-4.77	0.26
Zm00001d046460	26649	5	0	0.74	-0.44
Zm00001d027136	26650	2	0	-1.27	-0.04
Zm00001d046462	26651	6	0	5.75	6.54
Zm00001d046466	26652	3	0	0.96	-2.81
Zm00001d046474	26658	5	0	0.99	-0.03
Zm00001d046479	26660	5	0	1.51	-0.11
Zm00001d046487	26663	3	0	-0.01	-1.07
Zm00001d046489	26665	3	0	-0.03	-1.03
Zm00001d046491	26666	6	0	5.52	6.76
Zm00001d046493	26668	7	0	1.48	2.3
Zm00001d046500	26670	3	0	-0.09	-1.22
Zm00001d046501	26671	6	0	1.78	1.18
Zm00001d046515	26677	2	0	-3.77	0.14
Zm00001d027140	26680	6	0	1.05	1.28
Zm00001d046526	26681	3	0	2.01	-5.09
Zm00001d046527	26682	5	0	6.99	0
Zm00001d046529	26683	3	0	-0.32	-4.24
Zm00001d046530	26684	0	0	-0.44	-1.6
Zm00001d046532	26686	3	0	0.49	-1.76
Zm00001d046537	26690	6	0	1.61	1.05
Zm00001d046539	26692	4	0	-0.65	0.65
Zm00001d046540	26693	5	0	2.05	1.02
Zm00001d046542	26694	5	0	5.52	0
Zm00001d046558	26701	4	0	-0.29	0.94
Zm00001d046559	26702	4	0	-1.26	1.3
Zm00001d046561	26703	3	0	0.43	-1.63
Zm00001d046596	26720	7	0	1.94	4.81
Zm00001d046597	26721	3	0	-0.71	-6.36
Zm00001d027143	26724	3	0	0.87	-3.31
Zm00001d046603	26728	1	0	-1.07	-1.26
Zm00001d046604	26729	3	0	1.74	-3.77
Zm00001d046610	26730	0	0	-4.31	-8.58
Zm00001d046611	26731	3	0	0.1	-1.81
Zm00001d046615	26733	6	0	5.52	5.03
Zm00001d046627	26738	2	0	-5.36	0.14
Zm00001d046632	26742	3	0	-0.06	-1.1
Zm00001d046633	26743	2	0	-1.22	-0.44
Zm00001d046634	26744	7	0	0.8	1.54
Zm00001d046641	26745	5	0	1.73	-0.28
Zm00001d046642	26746	6	0	1.08	0.63
Zm00001d046643	26747	7	0	3.93	6.43
Zm00001d046644	26748	1	0	-5.77	-5.77
Zm00001d046649	26749	7	0	0.66	1.38
Zm00001d046655	26753	4	0	0.02	2.15
Zm00001d046659	26756	3	0	2.17	-3.77
Zm00001d046660	26757	3	0	0.18	-1.04
Zm00001d046664	26760	6	0	6.8	4.91
Zm00001d046665	26761	3	0	1.38	-6.93
Zm00001d046667	26762	4	0	0.12	1.18
Zm00001d046673	26765	3	0	-0.57	-6.09
Zm00001d046676	26766	5	0	0.86	-0.27
Zm00001d046681	26769	1	0	-1.61	-1.99
Zm00001d046687	26773	6	0	2.8	2.38
Zm00001d046688	26774	4	0	-0.68	0.73
Zm00001d046696	26777	5	0	1.77	-0.58
Zm00001d046697	26778	3	0	0.25	-2.49
Zm00001d046704	26780	3	0	-0.98	-5.24
Zm00001d046707	26781	2	0	-1.3	0.47
Zm00001d046708	26782	0	0	-1.92	-3.64
Zm00001d046710	26783	2	0	-5.36	-0.44
Zm00001d046711	26784	4	0	-1.62	2.99
Zm00001d046713	26785	2	0	-4.24	3.63
Zm00001d046722	26791	0	0	-0.93	-3.03
Zm00001d046723	26792	4	0	0.25	1.95
Zm00001d046738	26795	3	0	-1.36	-5.3
Zm00001d046746	26800	3	0	2.41	-4.77
Zm00001d046751	26802	6	0	8.33	4.91
Zm00001d046755	26803	3	0	0.44	-1.03
Zm00001d046758	26805	1	0	-5.94	-5.94
Zm00001d046760	26807	6	0	3.95	4.54
Zm00001d046765	26810	3	0	1.18	-2.51
Zm00001d046766	26811	7	0	2.86	5.29
Zm00001d027151	26813	5	0	4.93	0
Zm00001d046772	26814	5	0	1.53	-0.35
Zm00001d046774	26815	3	0	0.04	-2.1
Zm00001d046778	26816	4	0	0.2	1.5
Zm00001d046779	26817	3	0	-0.76	-5.69
Zm00001d046783	26819	5	0	6.8	0
Zm00001d046784	26820	3	0	0.25	-1.38
Zm00001d046786	26821	5	0	6.53	0
Zm00001d046793	26825	3	0	0.16	-1.19
Zm00001d046801	26826	6	0	5.94	5.87
Zm00001d046808	26828	5	0	6.34	0
Zm00001d046809	26829	5	0	5.75	0
Zm00001d046814	26831	3	0	-0.38	-5.3
Zm00001d046817	26832	3	0	-1.17	-5.09
Zm00001d046823	26833	3	0	0.16	-0.86
Zm00001d046834	26838	3	0	-0.03	-3.58
Zm00001d046840	26843	3	0	0.49	-4.77
Zm00001d046856	26847	2	0	-5.36	0.19
Zm00001d046859	26848	6	0	1.06	0.93
Zm00001d046865	26850	6	0	3.3	3.66
Zm00001d046884	26854	2	0	-3.77	0.77
Zm00001d046888	26855	5	0	1.35	-1.02
Zm00001d046891	26858	7	0	2.72	4.24
Zm00001d046893	26859	5	0	0.8	-0.65
Zm00001d046896	26860	5	0	2.5	0.26
Zm00001d046902	26864	6	0	4.95	5.65
Zm00001d046903	26865	2	0	-3.77	0.77
Zm00001d046906	26867	2	0	-4.36	-0.22
Zm00001d046912	26870	5	0	4.96	-4.36
Zm00001d046913	26871	3	0	1.16	-2.45
Zm00001d046914	26872	5	0	5.27	0
Zm00001d046919	26875	3	0	-0.04	-1.34
Zm00001d046921	26876	3	0	0.55	-0.56
Zm00001d027154	26877	6	0	1.31	1.41
Zm00001d046923	26879	3	0	-0.34	-2.63
Zm00001d046926	26881	3	0	0.22	-5.3
Zm00001d046927	26882	2	0	-1.46	-0.11
Zm00001d027155	26885	6	0	1.01	0.58
Zm00001d046935	26888	5	0	1.61	-0.24
Zm00001d046936	26889	3	0	0.29	-1.12
Zm00001d046937	26890	5	0	0.97	-0.79
Zm00001d046938	26891	4	0	0.05	1.32
Zm00001d027156	26893	5	0	5.51	0
Zm00001d027157	26897	5	0	4.95	0
Zm00001d046945	26898	5	0	1.4	-0.02
Zm00001d046947	26899	5	0	5.53	0
Zm00001d046950	26902	4	0	0	5.14
Zm00001d046952	26903	5	0	1.1	0.03
Zm00001d046958	26905	5	0	1.76	-0.33
Zm00001d046961	26908	6	0	1.22	0.9
Zm00001d046962	26909	2	0	-5.03	0.52
Zm00001d046966	26910	3	0	0.57	-2.72
Zm00001d046971	26914	5	0	0.88	-0.18
Zm00001d046975	26918	4	0	-0.3	2.76
Zm00001d046978	26919	4	0	-0.25	0.88
Zm00001d046979	26920	5	0	0.62	-0.61
Zm00001d046997	26925	1	0	-2.17	-2.63
Zm00001d046998	26926	6	0	6.52	8.63
Zm00001d047000	26928	3	0	0.11	-1.43
Zm00001d047001	26929	4	0	-0.43	1.37
Zm00001d047003	26930	1	0	-1.38	-0.76
Zm00001d047010	26933	6	0	1.8	1.38
Zm00001d047011	26934	6	0	5.27	6.01
Zm00001d047019	26938	2	0	-4.24	0.9
Zm00001d047048	26953	4	0	0	5.36
Zm00001d047050	26954	4	0	-0.44	1.1
Zm00001d027161	26955	4	0	-0.06	1.41
Zm00001d047051	26956	3	0	-0.3	-4.24
Zm00001d047055	26959	3	0	0.93	-2.07
Zm00001d047062	26964	1	0	-5.24	-5.24
Zm00001d047064	26966	5	0	5.53	0
Zm00001d047066	26967	4	0	0	5.74
Zm00001d047068	26969	5	0	0.81	-0.51
Zm00001d047069	26970	5	0	1.18	-0.67
Zm00001d047070	26971	5	0	5.63	0
Zm00001d047072	26972	6	0	3.95	4.14
Zm00001d047077	26975	6	0	1.14	1.11
Zm00001d047081	26978	6	0	4.41	2.93
Zm00001d047087	26980	7	0	0.72	1.09
Zm00001d047090	26982	7	0	1.61	3.4
Zm00001d047096	26984	4	0	0	6.38
Zm00001d047102	26985	2	0	-0.72	0.33
Zm00001d047104	26987	3	0	-0.31	-1.32
Zm00001d047109	26991	7	0	1.15	1.79
Zm00001d047116	26993	7	0	4.27	9.1
Zm00001d047124	26996	6	0	3.74	3.45
Zm00001d047125	26997	4	0	-0.02	3.59
Zm00001d047130	27000	4	0	-0.62	0.93
Zm00001d047131	27001	6	0	5.11	4.14
Zm00001d047134	27002	3	0	0.56	-7.33
Zm00001d027167	27003	3	0	-0.07	-1.62
Zm00001d047138	27005	3	0	-0.19	-1.03
Zm00001d047140	27006	4	0	0	5.54
Zm00001d047150	27009	3	0	0.5	-4.9
Zm00001d047153	27010	5	0	4.93	0
Zm00001d047163	27013	0	0	-0.65	-1.45
Zm00001d047165	27014	3	0	0.03	-1.48
Zm00001d047168	27016	1	0	-5.03	-5.03
Zm00001d047170	27017	1	0	-6.09	-6.09
Zm00001d047180	27021	2	0	-1.03	-0.3
Zm00001d047182	27023	3	0	0.18	-0.91
ENSRNA049478438	27028	2	0	-0.72	0.64
ENSRNA049478428	27029	2	0	-0.86	0.62
Zm00001d027172	27031	6	0	1.5	0.88
Zm00001d047189	27032	5	0	5.75	0
Zm00001d047192	27034	4	0	0	4.91
Zm00001d047202	27036	7	0	1.46	2.05
Zm00001d047208	27040	6	0	6.4	6.96
Zm00001d047210	27042	4	0	0	4.91
Zm00001d047211	27043	3	0	-0.3	-2.39
Zm00001d047219	27048	1	0	-2.68	-3.34
Zm00001d047226	27050	6	0	3.95	4.54
Zm00001d027173	27052	6	0	3.93	5.14
Zm00001d047230	27053	5	0	2.17	1
Zm00001d047235	27054	0	0	-0.95	-2.61
Zm00001d047240	27058	7	0	1.11	2.26
Zm00001d047247	27062	7	0	3.95	5.54
Zm00001d047249	27063	3	0	-0.32	-4.24
Zm00001d047250	27064	3	0	-0.01	-2.57
Zm00001d047253	27065	7	0	1.47	3.23
Zm00001d047261	27072	4	0	0	9.8
Zm00001d047266	27075	3	0	-0.45	-3.18
Zm00001d047267	27076	5	0	1.4	-0.99
Zm00001d047269	27078	4	0	-0.24	1.45
Zm00001d047274	27082	2	0	-5.3	-0.39
Zm00001d047275	27083	3	0	0.26	-1.34
Zm00001d047276	27084	6	0	3.93	4.54
Zm00001d047278	27085	5	0	4.95	0
Zm00001d047279	27086	6	0	1.86	1.09
Zm00001d047285	27089	1	0	-4.77	-4.77
Zm00001d047287	27090	4	0	0	5.14
Zm00001d047293	27095	4	0	-0.82	1.1
Zm00001d047300	27098	5	0	0.61	-0.47
Zm00001d047320	27108	3	0	0.5	-2.79
Zm00001d047321	27109	5	0	3.49	1.68
Zm00001d047323	27110	1	0	-5.36	-5.36
Zm00001d047325	27112	3	0	-0.14	-1.48
Zm00001d047331	27114	2	0	-1.59	-0.66
Zm00001d047333	27115	6	0	6.34	3.91
Zm00001d047334	27116	3	0	0.15	-3.77
Zm00001d047335	27117	3	0	0.78	-1.21
Zm00001d047346	27120	5	0	3.01	0.55
Zm00001d047359	27128	3	0	1.17	-4.36
Zm00001d047361	27129	5	0	1.43	0.21
Zm00001d047372	27134	3	0	3.6	-3.77
Zm00001d047373	27135	4	0	-0.24	0.94
Zm00001d047378	27136	5	0	1.19	0.03
Zm00001d027179	27138	6	0	5.64	5.36
Zm00001d047384	27139	3	0	1.34	-3.77
ENSRNA049478426	27145	2	0	-0.94	0.72
Zm00001d047398	27148	3	0	0.17	-3.77
Zm00001d047399	27149	6	0	2.57	2.16
Zm00001d047402	27151	3	0	0.01	-1.24
Zm00001d047414	27156	3	0	-0.41	-4.36
Zm00001d047417	27157	5	0	3.15	0.36
Zm00001d047418	27158	6	0	8.46	10.79
Zm00001d047420	27159	6	0	9.95	8.25
Zm00001d047423	27162	7	0	0.79	1.39
Zm00001d047424	27163	6	0	9.31	7.95
Zm00001d047425	27164	5	0	7.26	0
Zm00001d047435	27169	6	0	0.99	1.29
Zm00001d047437	27170	5	0	7.87	0
Zm00001d047438	27171	5	0	1.3	-0.24
Zm00001d047441	27173	5	0	2.27	0.9
Zm00001d047447	27176	0	0	-0.69	-2.44
Zm00001d047450	27179	4	0	0	5.81
Zm00001d047451	27180	3	0	0.49	-0.65
Zm00001d047452	27181	4	0	0	5.74
Zm00001d047453	27182	4	0	-0.18	1.14
Zm00001d047460	27186	3	0	-0.92	-5.87
Zm00001d047462	27188	4	0	0.27	1.44
Zm00001d047463	27189	6	0	1.05	1.16
Zm00001d047465	27191	5	0	1.19	0
Zm00001d047479	27203	3	0	0.3	-0.82
Zm00001d047480	27204	5	0	2.02	0.02
Zm00001d047483	27207	6	0	2.83	1.68
Zm00001d047492	27210	6	0	2.65	2.46
Zm00001d047503	27218	5	0	2.84	0.93
Zm00001d047504	27219	6	0	4.25	2.37
Zm00001d047507	27223	6	0	2.75	3.32
Zm00001d047523	27230	5	0	5.52	0
Zm00001d047525	27231	6	0	3.95	3.91
Zm00001d047532	27237	7	0	1.27	1.74
Zm00001d047535	27240	3	0	-0.35	-2.93
Zm00001d027185	27243	6	0	2.4	1.36
Zm00001d047538	27244	0	0	-0.62	-2.28
Zm00001d047541	27247	3	0	-0.1	-6.89
Zm00001d047547	27249	6	0	2.39	1.57
Zm00001d047548	27250	7	0	2.47	3.92
Zm00001d047553	27251	3	0	0.08	-5.87
Zm00001d047554	27252	3	0	-0.2	-1.31
Zm00001d047555	27253	5	0	1.57	0.02
Zm00001d047559	27255	5	0	3.53	1.14
Zm00001d047560	27256	3	0	0.96	-1.35
Zm00001d047563	27258	6	0	1.45	1.05
Zm00001d047567	27260	5	0	2.15	-0.53
Zm00001d047571	27262	5	0	2.39	0.28
Zm00001d047573	27263	3	0	0.42	-1.07
Zm00001d047574	27264	4	0	0.1	1.12
Zm00001d047579	27265	6	0	1.5	1.51
Zm00001d047580	27266	1	0	-5.3	-5.3
Zm00001d047582	27268	5	0	1.78	-1.37
Zm00001d047589	27271	3	0	-0.3	-4.24
Zm00001d047593	27273	2	0	-2.55	-0.94
Zm00001d027187	27276	3	0	1.1	-5.09
Zm00001d027188	27280	4	0	-0.98	1.29
Zm00001d047609	27284	0	0	-1.98	-5.9
Zm00001d047611	27285	6	0	6.69	3.91
Zm00001d047613	27287	4	0	0	6.28
Zm00001d047614	27288	5	0	0.66	-0.36
Zm00001d047618	27291	3	0	0.12	-1.41
Zm00001d047620	27292	3	0	1.85	-6.8
Zm00001d047630	27293	5	0	5.11	0
Zm00001d047637	27299	3	0	0.79	-0.83
Zm00001d047640	27302	3	0	0.02	-1.13
Zm00001d047641	27303	2	0	-4.77	0.37
Zm00001d047648	27304	5	0	4.94	0
Zm00001d047658	27305	1	0	-5.36	-5.36
Zm00001d047659	27306	6	0	3.93	4.14
Zm00001d047662	27308	5	0	1.1	0.49
Zm00001d047663	27309	6	0	1.28	1.2
Zm00001d047664	27310	3	0	0.29	-1.02
Zm00001d047670	27313	3	0	-0.31	-2.62
Zm00001d047672	27315	2	0	-1.04	-0.24
Zm00001d047680	27322	7	0	0.96	1.85
Zm00001d047685	27326	6	0	1.35	0.79
Zm00001d047687	27327	6	0	1.19	1.26
Zm00001d047688	27328	1	0	-4.77	-4.77
Zm00001d047695	27332	3	0	0.17	-3.77
Zm00001d047696	27333	5	0	0.94	-0.45
Zm00001d047698	27335	3	0	0.05	-1.68
Zm00001d047701	27337	5	0	0.95	-0.43
Zm00001d047705	27339	5	0	2.14	0.45
Zm00001d047706	27340	5	0	1.38	0.59
Zm00001d047711	27345	6	0	4.27	5.14
Zm00001d047716	27348	2	0	-0.96	0.48
Zm00001d047722	27353	3	0	0.58	-0.99
Zm00001d047728	27357	5	0	1.57	0.69
Zm00001d047732	27358	5	0	0.8	-0.45
Zm00001d047736	27359	5	0	2.81	1.17
Zm00001d047738	27361	4	0	-0.42	2.71
Zm00001d047740	27363	6	0	4.27	4.14
Zm00001d047742	27364	3	0	0.51	-1.72
Zm00001d047750	27370	4	0	-0.31	1.98
Zm00001d047752	27371	5	0	5.11	0
Zm00001d047753	27372	4	0	-1.26	1.33
Zm00001d047761	27379	5	0	0.64	-0.4
Zm00001d047764	27382	7	0	1.55	2.41
Zm00001d047765	27383	5	0	1.4	0.07
Zm00001d047768	27386	6	0	1.36	1.7
Zm00001d047769	27387	4	0	-0.48	0.53
Zm00001d047771	27389	0	0	-0.42	-1.25
Zm00001d047775	27392	6	0	5.64	3.91
Zm00001d047778	27395	1	0	-2.54	-1.34
Zm00001d047779	27396	6	0	2.69	2.25
Zm00001d047782	27399	3	0	0.15	-3.77
Zm00001d047784	27400	3	0	1.51	-4.24
Zm00001d047787	27401	2	0	-0.79	0.49
Zm00001d047799	27409	6	0	1.1	0.67
Zm00001d047807	27416	3	0	0.17	-2.27
Zm00001d047814	27420	4	0	0.16	1.26
Zm00001d047820	27421	3	0	0.7	-0.99
Zm00001d027199	27423	6	0	1.4	1.3
Zm00001d047828	27427	4	0	-0.52	0.64
Zm00001d047831	27428	2	0	-4.36	-0.22
Zm00001d047833	27429	5	0	1.45	0.51
Zm00001d047837	27432	5	0	6.7	0
Zm00001d047841	27436	3	0	-0.17	-1.47
Zm00001d047844	27439	5	0	5.52	0
Zm00001d047847	27440	5	0	0.72	-0.34
Zm00001d047850	27443	7	0	1.97	2.75
Zm00001d047853	27445	7	0	1.06	2.42
Zm00001d047860	27451	4	0	-0.89	1.44
Zm00001d047878	27459	2	0	-4.77	-0.86
Zm00001d047886	27465	4	0	0	5.54
Zm00001d047890	27468	7	0	1.17	1.77
Zm00001d047893	27469	7	0	1.09	2.43
Zm00001d047901	27476	6	0	6.4	4.54
Zm00001d047905	27478	5	0	0.93	-0.47
Zm00001d027205	27479	2	0	-5.53	1.4
Zm00001d047911	27484	5	0	1.4	0.31
Zm00001d047913	27486	5	0	1.08	0.44
Zm00001d047916	27488	3	0	0.11	-0.96
Zm00001d047917	27489	3	0	0.48	-0.84
Zm00001d047921	27493	5	0	1.37	0.42
Zm00001d027207	27495	6	0	4.27	5.74
Zm00001d047932	27497	2	0	-4.24	0.3
Zm00001d047936	27500	1	0	-5.87	-5.87
Zm00001d047938	27502	5	0	1.29	-0.07
Zm00001d047939	27503	5	0	2.9	-1.3
Zm00001d047942	27506	6	0	6.19	7.05
Zm00001d047944	27507	0	0	-1.56	-5.83
Zm00001d047947	27510	2	0	-3.77	0.14
Zm00001d047967	27520	2	0	-2.85	0.36
Zm00001d047970	27523	4	0	0.27	1.5
Zm00001d047973	27526	5	0	1.46	-0.17
Zm00001d047976	27527	7	0	1.87	2.77
Zm00001d047981	27530	2	0	-1.66	-0.77
Zm00001d047990	27538	6	0	3.58	3.67
Zm00001d047999	27544	6	0	3.93	4.54
Zm00001d048001	27545	3	0	-0.95	-7.68
Zm00001d048003	27546	3	0	0.25	-6.4
Zm00001d048004	27547	3	0	-0.4	-5.91
Zm00001d048009	27551	3	0	1.48	-4.77
Zm00001d048010	27552	0	0	-1.17	-2.38
Zm00001d048013	27553	5	0	1.71	0.52
Zm00001d048016	27555	5	0	4.95	0
Zm00001d048018	27557	6	0	3.95	3.91
Zm00001d048019	27558	7	0	1	1.6
Zm00001d048020	27559	4	0	-0.05	2.73
Zm00001d048022	27561	5	0	1.67	-0.22
Zm00001d048027	27565	4	0	0.09	1.03
Zm00001d048031	27568	5	0	0.72	-0.41
Zm00001d048045	27572	5	0	5.11	0
Zm00001d048050	27576	6	0	2.42	2.58
Zm00001d048060	27581	5	0	0.57	-0.46
Zm00001d048061	27582	3	0	0.78	-1.6
Zm00001d048064	27583	6	0	4.93	4.14
Zm00001d048065	27584	7	0	1.8	4.74
Zm00001d048066	27585	7	0	0.39	1.04
Zm00001d048073	27587	5	0	0.67	-0.66
Zm00001d048075	27589	7	0	0.57	1.93
Zm00001d048077	27591	6	0	1.71	1.1
Zm00001d048079	27592	5	0	3.15	0.69
Zm00001d048082	27595	6	0	6.58	8.15
Zm00001d048083	27596	6	0	4.95	5.54
Zm00001d048085	27598	4	0	-0.7	0.99
Zm00001d048087	27600	1	0	-5.91	-5.91
Zm00001d048094	27606	5	0	1.37	0.24
Zm00001d048098	27610	3	0	0.55	-0.62
Zm00001d048099	27611	6	0	1.32	1.8
Zm00001d048109	27619	2	0	-0.91	0.29
Zm00001d048113	27623	2	0	-4.77	-0.23
Zm00001d048116	27626	7	0	1.23	1.92
Zm00001d048123	27631	2	0	-2.75	1.78
Zm00001d048134	27638	3	0	0.52	-0.75
Zm00001d048135	27639	3	0	0.74	-1.17
Zm00001d048138	27642	6	0	1.51	1.17
Zm00001d027215	27645	2	0	-4.36	0.56
Zm00001d048142	27646	5	0	0.73	-0.37
Zm00001d048151	27652	5	0	1.41	-0.6
Zm00001d048152	27653	3	0	3.36	-7.42
Zm00001d048161	27660	3	0	0.38	-1.57
Zm00001d048164	27663	5	0	6.8	0
Zm00001d048176	27673	5	0	2.18	1.08
Zm00001d048178	27674	2	0	-6.24	-2.1
Zm00001d048179	27675	6	0	2.52	2.16
Zm00001d048183	27678	5	0	5.27	0
Zm00001d048185	27679	6	0	1.75	1.2
Zm00001d048189	27680	0	0	-2.55	-6.47
Zm00001d048191	27682	3	0	-0.39	-5.46
Zm00001d048192	27683	3	0	1.3	-2.18
Zm00001d048196	27687	6	0	3.37	1.77
Zm00001d048197	27688	5	0	5.53	0
Zm00001d048198	27689	7	0	0.66	1
Zm00001d048208	27697	0	0	-0.65	-2.42
Zm00001d048209	27698	3	0	0.43	-2.47
Zm00001d048210	27699	0	0	-0.29	-1.04
Zm00001d027217	27700	0	0	-0.33	-1.03
Zm00001d048215	27701	6	0	1.66	1.26
Zm00001d048219	27704	5	0	2.19	0.5
Zm00001d048220	27705	7	0	0.38	1.03
Zm00001d048225	27708	7	0	1.15	3.55
Zm00001d048226	27709	3	0	0.05	-1.09
Zm00001d048227	27710	1	0	-1.22	-1.55
Zm00001d048229	27711	4	0	-0.19	2.29
Zm00001d048237	27718	6	0	2.22	1.11
Zm00001d048238	27719	2	0	-0.9	0.35
Zm00001d048249	27727	5	0	1.23	-0.55
Zm00001d027218	27729	2	0	-4.77	0.88
Zm00001d048258	27732	3	0	-0.07	-1.75
Zm00001d048259	27733	6	0	7.53	5.14
Zm00001d048260	27734	2	0	-2.67	-1.11
Zm00001d048262	27735	3	0	1.68	-4.24
Zm00001d048268	27737	5	0	2.07	-1.13
Zm00001d048273	27741	4	0	0	5.54
Zm00001d048288	27746	3	0	-0.03	-1.03
Zm00001d048295	27752	4	0	0	6.24
Zm00001d027220	27755	6	0	2.42	1.26
Zm00001d048301	27756	3	0	0.22	-0.86
Zm00001d048305	27757	3	0	-1.43	-5.36
Zm00001d048306	27758	1	0	-5.24	-5.24
Zm00001d048307	27759	7	0	0.41	1.48
Zm00001d048309	27761	6	0	6.74	3.91
Zm00001d048311	27763	1	0	-2.06	-1.21
Zm00001d048312	27764	7	0	5.53	9.39
Zm00001d048313	27765	6	0	1.26	0.92
Zm00001d048317	27769	3	0	0.3	-0.92
Zm00001d048329	27777	6	0	4.84	4.38
Zm00001d048333	27779	5	0	3.12	-0.26
Zm00001d048335	27781	3	0	0.33	-0.94
Zm00001d048337	27783	3	0	0.91	-4.36
Zm00001d048341	27786	3	0	-0.28	-1.63
Zm00001d048342	27787	2	0	-4.24	1.02
Zm00001d048347	27792	2	0	-3.2	-1.06
Zm00001d048348	27793	3	0	0.86	-1.04
Zm00001d048354	27796	3	0	1.1	-5.36
Zm00001d048357	27799	1	0	-1.47	-1.41
Zm00001d048360	27802	5	0	1.34	0.25
Zm00001d048366	27807	3	0	0.02	-1.06
Zm00001d048368	27808	2	0	-0.82	0.39
Zm00001d048370	27810	5	0	5.53	0
Zm00001d048372	27811	2	0	-0.78	0.32
Zm00001d048373	27812	3	0	0.06	-1.18
Zm00001d048382	27813	2	0	-0.61	0.4
Zm00001d048383	27814	1	0	-3.34	-3.06
Zm00001d048387	27816	0	0	-1	-1.51
Zm00001d027221	27820	5	0	0.8	-0.3
Zm00001d048401	27828	4	0	-0.64	0.66
Zm00001d048408	27833	3	0	0.45	-0.96
Zm00001d048411	27836	3	0	0.27	-0.9
Zm00001d048413	27838	1	0	-2.38	-2.39
Zm00001d027223	27840	1	0	-5.24	-5.24
Zm00001d048416	27842	5	0	8.11	0
Zm00001d048417	27843	3	0	0.11	-1.36
Zm00001d048418	27844	5	0	7.58	0
Zm00001d048422	27848	1	0	-1.18	-1.14
Zm00001d048434	27854	5	0	0.91	-0.75
Zm00001d048436	27855	4	0	0	6.5
Zm00001d048438	27857	1	0	-0.96	-1.15
Zm00001d048441	27859	5	0	0.72	-0.31
Zm00001d048444	27861	5	0	2.14	0.33
ENSRNA049476173	27866	4	0	-0.55	0.92
Zm00001d027225	27867	3	0	0.92	-0.98
Zm00001d048448	27868	3	0	0.09	-1.94
Zm00001d048451	27871	2	0	-0.86	0.43
Zm00001d048455	27875	5	0	4.17	1
Zm00001d048457	27876	2	0	-1.74	0.85
Zm00001d048462	27881	0	0	-0.33	-1.17
Zm00001d048468	27885	2	0	-1.51	0.38
Zm00001d048471	27888	6	0	6.75	7.8
Zm00001d027226	27892	6	0	6.11	4.91
Zm00001d048475	27893	1	0	-5.94	-5.94
Zm00001d048478	27895	5	0	1.26	-0.86
Zm00001d048479	27896	7	0	0.7	1.48
Zm00001d048487	27902	6	0	1.8	1.29
Zm00001d048493	27905	3	0	0.4	-0.86
Zm00001d048499	27909	3	0	0	-1.98
Zm00001d048504	27913	4	0	0	4.91
Zm00001d048510	27919	3	0	0.29	-0.82
Zm00001d048513	27922	3	0	0.52	-0.84
Zm00001d048515	27924	4	0	-0.27	0.77
Zm00001d048517	27926	6	0	4.93	5.74
Zm00001d048520	27927	7	0	2.65	3.79
Zm00001d048522	27929	7	0	0.47	1.56
Zm00001d048528	27933	3	0	0.49	-3.77
Zm00001d048532	27936	7	0	0.34	1.13
Zm00001d048538	27941	3	0	0.61	-3.58
Zm00001d048547	27949	3	0	-0.88	-8.27
Zm00001d048548	27950	3	0	1.58	-1.69
Zm00001d048550	27951	5	0	1.31	0.05
Zm00001d048558	27956	5	0	3.77	0.85
Zm00001d048559	27957	3	0	1.17	-3.77
Zm00001d048561	27958	6	0	1.09	0.56
Zm00001d048563	27960	3	0	0.39	-0.73
Zm00001d048565	27962	0	0	-0.65	-1.69
Zm00001d048569	27966	5	0	5.11	0
Zm00001d048576	27971	5	0	2.16	0.83
Zm00001d023213	27974	6	0	4.94	3.91
Zm00001d023223	27979	3	0	0.51	-1.57
Zm00001d023225	27980	2	0	-3.77	0.37
Zm00001d023227	27982	2	0	-6.33	-2.19
Zm00001d023228	27983	6	0	1.25	1.6
Zm00001d023242	27991	5	0	1.72	-0.15
Zm00001d023243	27992	7	0	0.65	1.43
Zm00001d023246	27993	6	0	5.75	4.91
Zm00001d023247	27994	2	0	-5.94	-1.8
Zm00001d023248	27995	5	0	1.06	0.1
Zm00001d023037	27997	3	0	1.61	-5.69
Zm00001d023253	27999	0	0	-0.98	-3.31
Zm00001d023257	28000	3	0	0.49	-3.77
Zm00001d023258	28001	0	0	-1.86	-2.85
